;index;transaction_id;description;Amount;category;date;month;customer_id;type;In_or_Out;bank_to;bank_from;transac_prob;description_prob;priority;home_bank;customer_prob;is_scam_transaction;fraud_type;case_id;interbank;day_of_month;weight_bank;weight_priority;weight_category;weight_day;transac_prob_weight;description_prob_weight;customer_prob_weight;prediction;to_investigate;chosen;cash_inv;ext_investigator;net_gain
647;361614;475925;Credit Card Payment - Mastercard **** 2345;160.79;Credit Card Payment;2024-12-31;December;18748;spending;paid_out;bank_B;bank_D;0.56;0.51;3;bank_D;0.52;0.0;;;1;31;4.011498757672601e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;6.389926082443756e-10;0.005256982602770264;0.001912757561528483;0.0077;0.0;-0.0;0.0;0.0;0.0
648;361615;475927;Morrisons;48.76;Groceries;2024-12-31;December;18772;spending;paid_out;bank_A;bank_A;0.49;0.25;1;bank_A;0.37;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.591185322138286e-10;0.002576952256259933;0.001361000572626036;0.0045;0.0;-0.0;-0.0;-0.0;0.0
649;361616;475929;Home Improvement - Renovation Supplies;109.93;Home Improvement;2024-12-31;December;18835;spending;paid_out;bank_A;bank_A;0.47;0.35;2;bank_A;0.7;0.0;;;0;31;1.5635019273921968e-09;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;5.362973676336723e-10;0.003607733158763906;0.002574865948211419;0.0067;0.0;-0.0;-0.0;-0.0;0.0
650;361617;475931;Home Improvement - Paint and Supplies;100.66;Home Improvement;2024-12-31;December;18925;spending;paid_out;bank_A;bank_E;0.48;0.19;2;bank_E;0.59;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;5.477079499237504e-10;0.001958483714757549;0.0021702441563496246;0.0047;0.0;-0.0;0.0;0.0;0.0
651;361618;475934;Whole Foods Market - Grocery Shopping;52.63;Groceries;2024-12-31;December;18942;spending;paid_out;bank_C;bank_B;0.31;0.2;1;bank_B;0.83;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.537280509924221e-10;0.0020615618050079465;0.0030530553385935398;0.0056;0.0;-0.0;0.0;0.0;0.0
652;361619;475935;Money transfer - partner, emergency fund;115.6;Transfers;2024-12-31;December;18942;spending;paid_out;bank_D;bank_B;0.5;0.89;2;bank_B;0.83;1.0;Romance;2391871.0;1;31;3.340206885552361e-09;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;5.705291145039067e-10;0.009173950032285362;0.0030530553385935398;0.0128;0.0;-0.0;0.0;0.0;-115.6
653;361620;475938;Amazon.com - Online Shopping;87.62;Online Shopping;2024-12-31;December;18961;spending;paid_out;bank_E;bank_C;0.5;0.69;2;bank_C;0.65;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;5.705291145039067e-10;0.007112388227277415;0.002390946951910604;0.01;0.0;-0.0;0.0;0.0;0.0
654;361621;475940;Food Basics;31.31;Groceries;2024-12-31;December;18961;spending;paid_out;bank_C;bank_C;0.26;0.46;1;bank_C;0.65;0.0;;;0;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.9667513954203147e-10;0.004741592151518276;0.002390946951910604;0.0077;0.0;-0.0;-0.0;-0.0;0.0
655;361622;475941;Online Shopping - Electronics;155.28;Online Shopping;2024-12-31;December;18988;spending;paid_out;bank_B;bank_D;0.44;0.47;2;bank_D;0.31;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;5.020656207634379e-10;0.004844670241768673;0.0011402977770650572;0.0065;0.0;-0.0;0.0;0.0;0.0
656;361623;475942;Converse Outlet - Discounted Sneakers;44.46;Shopping;2024-12-31;December;19002;spending;paid_out;bank_A;bank_D;0.34;0.32;1;bank_D;0.49;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;3.8795979786265656e-10;0.003298498888012714;0.0018024061637479936;0.0321;1.0;1.0;0.0;0.0;-0.0
657;361624;475943;Online Retailer - Clothing Purchase;78.84;Online Shopping;2024-12-31;December;19002;spending;paid_out;bank_C;bank_D;0.56;0.39;1;bank_D;0.49;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;6.389926082443756e-10;0.004020045519765495;0.0018024061637479936;0.0064;0.0;-0.0;0.0;0.0;0.0
658;361625;475945;Transfer to Investment Account;458.15;Transfers;2024-12-31;December;19002;spending;paid_out;bank_E;bank_D;0.53;0.31;3;bank_D;0.49;0.0;;;1;31;4.011498757672601e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.047608613741411e-10;0.0031954207977623167;0.0018024061637479936;0.0055;0.0;-0.0;0.0;0.0;0.0
659;361626;475946;Fast Food - Lunch on the Go;9.45;Dining Out;2024-12-31;December;19031;spending;paid_out;bank_B;bank_B;0.24;0.34;1;bank_B;0.75;0.0;;;0;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.738539749618752e-10;0.0035046550685135093;0.002758784944512235;0.0068;0.0;-0.0;-0.0;-0.0;0.0
660;361627;475947;Credit Card Payment - Mastercard **** 2345;160.79;Credit Card Payment;2024-12-31;December;19031;spending;paid_out;bank_D;bank_B;0.44;0.49;3;bank_B;0.75;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;5.020656207634379e-10;0.005050826422269468;0.002758784944512235;0.0083;0.0;-0.0;0.0;0.0;0.0
661;361628;475948;Car Loan Payment - Auto Finance Inc.;300.5;Loan Payment;2024-12-31;December;19031;spending;paid_out;bank_B;bank_B;0.63;0.56;3;bank_B;0.75;0.0;;;0;31;3.340206885552361e-09;2.1626832798048924e-09;0.0014869299935781682;0.0005317143595208686;7.188666842749225e-10;0.00577237305402225;0.002758784944512235;0.0105;0.0;-0.0;-0.0;-0.0;0.0
662;361629;475949;Personal care shoping - Body Shop;23.0;Personal care;2024-12-31;December;19031;spending;paid_out;bank_D;bank_B;0.4;0.4;1;bank_B;0.75;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;4.564232916031254e-10;0.004123123610015893;0.002758784944512235;0.0074;0.0;-0.0;0.0;0.0;0.0
663;361630;475950;Grocery Shopping - Fresh Grocers;63.24;Groceries;2024-12-31;December;19031;spending;paid_out;bank_B;bank_B;0.59;0.29;1;bank_B;0.75;0.0;;;0;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.732243551146098e-10;0.002989264617261522;0.002758784944512235;0.0063;0.0;-0.0;-0.0;-0.0;0.0
664;361631;475952;Shopping at Boots ;12.56;Personal care;2024-12-31;December;19122;spending;paid_out;bank_B;bank_C;0.21;0.51;1;bank_C;0.33;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;2.396222280916408e-10;0.005256982602770264;0.0012138653755853835;0.007;0.0;-0.0;0.0;0.0;0.0
665;361632;475953;HEB Grocery;60.24;Groceries;2024-12-31;December;19122;spending;paid_out;bank_B;bank_C;0.3;0.12;1;bank_C;0.33;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.42317468702344e-10;0.0012369370830047678;0.0012138653755853835;0.003;0.0;-0.0;0.0;0.0;0.0
666;361633;475954;Grocery Store - Fresh Produce;37.81;Groceries;2024-12-31;December;19264;spending;paid_out;bank_B;bank_D;0.27;0.17;1;bank_D;0.63;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.0808572183210965e-10;0.0017523275342567546;0.0023173793533902776;0.0046;0.0;-0.0;0.0;0.0;0.0
667;361634;475955;Forever 21 - Fashion Shopping;38.85;Shopping;2024-12-31;December;19264;spending;paid_out;bank_B;bank_D;0.13;0.25;1;bank_D;0.63;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;1.4833756977101573e-10;0.002576952256259933;0.0023173793533902776;0.0319;1.0;-0.0;0.0;0.0;0.0
668;361635;475956;Fuel Purchase - Gas Station;40.85;Transportation;2024-12-31;December;19320;spending;paid_out;bank_D;bank_D;0.1;0.47;1;bank_D;0.52;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;1.1410582290078135e-10;0.004844670241768673;0.001912757561528483;0.0073;0.0;-0.0;-0.0;-0.0;0.0
669;361636;475958;Transfer to Emergency Fund;175.13;Transfers;2024-12-31;December;19320;spending;paid_out;bank_C;bank_D;0.59;0.42;3;bank_D;0.52;0.0;;;1;31;4.011498757672601e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.732243551146098e-10;0.004329279790516687;0.001912757561528483;0.0068;0.0;-0.0;0.0;0.0;0.0
670;361637;475960;Festival Foods;34.94;Groceries;2024-12-31;December;19401;spending;paid_out;bank_C;bank_B;0.29;0.6;1;bank_B;0.63;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.3090688641226586e-10;0.006184685415023839;0.0023173793533902776;0.009;0.0;-0.0;0.0;0.0;0.0
671;361638;475962;Fuel Purchase - Gas Station;47.38;Transportation;2024-12-31;December;19401;spending;paid_out;bank_E;bank_B;0.49;0.53;1;bank_B;0.63;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;5.591185322138286e-10;0.0054631387832710585;0.0023173793533902776;0.0083;0.0;-0.0;0.0;0.0;0.0
672;361639;475963;Fast Food - Lunch on the Go;13.91;Dining Out;2024-12-31;December;19401;spending;paid_out;bank_A;bank_B;0.26;0.16;1;bank_B;0.63;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.9667513954203147e-10;0.001649249444006357;0.0023173793533902776;0.0045;0.0;-0.0;0.0;0.0;0.0
673;361640;475964;Credit Card Payment - Mastercard **** 2345;100.2;Credit Card Payment;2024-12-31;December;19438;spending;paid_out;bank_B;bank_E;0.49;0.15;2;bank_E;0.63;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;5.591185322138286e-10;0.0015461713537559597;0.0023173793533902776;0.0044;0.0;-0.0;0.0;0.0;0.0
674;361641;475965;Transfer to Emergency Fund;197.47;Transfers;2024-12-31;December;19438;spending;paid_out;bank_A;bank_E;0.53;0.2;3;bank_E;0.63;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.047608613741411e-10;0.0020615618050079465;0.0023173793533902776;0.0049;0.0;-0.0;0.0;0.0;0.0
675;361642;475966;Clothing Store Purchase - Fashion World;123.68;Shopping;2024-12-31;December;19438;spending;paid_out;bank_C;bank_E;0.56;0.51;2;bank_E;0.63;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;0.02643742096421169;0.0005317143595208686;6.389926082443756e-10;0.005256982602770264;0.0023173793533902776;0.0345;1.0;1.0;0.0;0.0;-0.0
676;361643;475967;Amazon Prime Membership Renewal;10.85;Online Shopping;2024-12-31;December;19473;spending;paid_out;bank_D;bank_C;0.21;0.13;1;bank_C;0.47;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;2.396222280916408e-10;0.0013400151732551652;0.001728838565227667;0.0036;0.0;-0.0;0.0;0.0;0.0
677;361644;475968;Transfer from Current to Savings;203.36;Transfers;2024-12-31;December;19530;spending;paid_out;bank_E;bank_E;0.61;0.53;3;bank_E;0.52;0.0;;;0;31;4.461238324197369e-08;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.960455196947661e-10;0.0054631387832710585;0.001912757561528483;0.0079;0.0;-0.0;-0.0;-0.0;0.0
678;361645;475969;Costco Wholesale;81.65;Groceries;2024-12-31;December;19530;spending;paid_out;bank_E;bank_E;0.42;0.46;2;bank_E;0.52;0.0;;;0;31;4.461238324197369e-08;1.948926352415131e-09;1.7470791163980312e-09;0.0005317143595208686;4.792444561832816e-10;0.004741592151518276;0.001912757561528483;0.0072;0.0;-0.0;-0.0;-0.0;0.0
679;361646;475970;Credit Card Payment - Visa **** 1234;83.37;Credit Card Payment;2024-12-31;December;19613;spending;paid_out;bank_C;bank_A;0.66;0.6;2;bank_A;0.21;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;7.530984311451569e-10;0.006184685415023839;0.0007724597844634258;0.0075;0.0;-0.0;0.0;0.0;0.0
680;361647;475971;Kohl's - Department Store Purchase;60.34;Shopping;2024-12-31;December;19613;spending;paid_out;bank_B;bank_A;0.45;0.33;1;bank_A;0.21;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;5.13476203053516e-10;0.0034015769782631115;0.0007724597844634258;0.0311;1.0;1.0;0.0;0.0;-0.0
681;361648;475972;Fast Food - Lunch Combo;10.89;Dining Out;2024-12-31;December;19613;spending;paid_out;bank_A;bank_A;0.24;0.18;1;bank_A;0.21;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.738539749618752e-10;0.0018554056245071516;0.0007724597844634258;0.0032;0.0;-0.0;-0.0;-0.0;0.0
682;361649;475976;Costco Wholesale;86.62;Groceries;2024-12-31;December;19613;spending;paid_out;bank_A;bank_A;0.53;0.24;2;bank_A;0.21;0.0;;;0;31;1.5635019273921968e-09;1.948926352415131e-09;1.7470791163980312e-09;0.0005317143595208686;6.047608613741411e-10;0.0024738741660095356;0.0007724597844634258;0.0038;0.0;-0.0;-0.0;-0.0;0.0
683;361650;475977;Food Basics;28.74;Groceries;2024-12-31;December;19632;spending;paid_out;bank_B;bank_E;0.36;0.31;1;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.107809624428128e-10;0.0031954207977623167;0.001912757561528483;0.0056;0.0;-0.0;0.0;0.0;0.0
684;361651;475978;Home Hospice Care - End-of-Life Care;193.56;Healthcare;2024-12-31;December;19632;spending;paid_out;bank_D;bank_E;0.72;0.15;3;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;0.0034360632906041853;0.0005317143595208686;8.215619248856256e-10;0.0015461713537559597;0.001912757561528483;0.0074;0.0;-0.0;0.0;0.0;0.0
685;361652;475980;Online Retailer - Clothing Purchase;88.28;Online Shopping;2024-12-31;December;19632;spending;paid_out;bank_D;bank_E;0.43;0.15;2;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;4.906550384733598e-10;0.0015461713537559597;0.001912757561528483;0.004;0.0;-0.0;0.0;0.0;0.0
686;361653;475981;Online Retailer - Home Decor;88.61;Online Shopping;2024-12-31;December;19632;spending;paid_out;bank_A;bank_E;0.68;0.5;2;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;7.759195957253131e-10;0.005153904512519866;0.001912757561528483;0.0076;0.0;-0.0;0.0;0.0;0.0
687;361654;475982;Transfer to Vacation Fund;351.52;Transfers;2024-12-31;December;19632;spending;paid_out;bank_B;bank_E;0.64;0.26;3;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.302772665650006e-10;0.0026800303465103303;0.001912757561528483;0.0051;0.0;-0.0;0.0;0.0;0.0
688;361655;475983;Credit Card Payment - Visa **** 7890;49.56;Credit Card Payment;2024-12-31;December;19632;spending;paid_out;bank_A;bank_E;0.42;0.42;1;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;4.158424766910558e-09;0.0005317143595208686;4.792444561832816e-10;0.004329279790516687;0.001912757561528483;0.0068;0.0;-0.0;0.0;0.0;0.0
689;361656;475984;Transfer from Current to Savings;208.88;Transfers;2024-12-31;December;19639;spending;paid_out;bank_B;bank_B;0.74;0.16;3;bank_B;0.24;0.0;;;0;31;3.340206885552361e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;8.443830894657819e-10;0.001649249444006357;0.0008828111822439152;0.0031;0.0;-0.0;-0.0;-0.0;0.0
690;361657;475985;Coffee Shop - Latte and Croissant;9.56;Dining Out;2024-12-31;December;19649;spending;paid_out;bank_E;bank_B;0.15;0.57;1;bank_B;0.65;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;1.71158734351172e-10;0.005875451144272646;0.002390946951910604;0.0088;0.0;-0.0;0.0;0.0;0.0
691;361658;475986;Credit Card Payment - Visa **** 7890;81.45;Credit Card Payment;2024-12-31;December;19689;spending;paid_out;bank_D;bank_C;0.43;0.41;2;bank_C;0.51;0.0;;;1;31;2.77250156908173e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;4.906550384733598e-10;0.00422620170026629;0.0018759737622683198;0.0066;0.0;-0.0;0.0;0.0;0.0
692;361659;475988;Amazon.com - Online Shopping;125.42;Online Shopping;2024-12-31;December;19708;spending;paid_out;bank_D;bank_E;0.43;0.35;2;bank_E;0.59;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;4.906550384733598e-10;0.003607733158763906;0.0021702441563496246;0.0063;0.0;-0.0;0.0;0.0;0.0
693;361660;475989;Home Depot - Home Improvement;119.55;Home Improvement;2024-12-31;December;19708;spending;paid_out;bank_D;bank_E;0.57;0.23;2;bank_E;0.59;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;6.504031905344536e-10;0.002370796075759138;0.0021702441563496246;0.0051;0.0;-0.0;0.0;0.0;0.0
694;361661;475991;Payless ShoeSource - Inexpensive Shoes;23.52;Shopping;2024-12-31;December;19716;spending;paid_out;bank_D;bank_D;0.24;0.4;1;bank_D;0.48;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;2.738539749618752e-10;0.004123123610015893;0.0017656223644878304;0.0329;1.0;-0.0;0.0;0.0;0.0
695;361662;475992;Amazon Prime Membership Renewal;19.59;Online Shopping;2024-12-31;December;19716;spending;paid_out;bank_D;bank_D;0.28;0.3;1;bank_D;0.48;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;3.194963041221878e-10;0.0030923427075119194;0.0017656223644878304;0.0054;0.0;-0.0;-0.0;-0.0;0.0
696;361663;475993;Fuel Purchase - Gas Station;44.42;Transportation;2024-12-31;December;19716;spending;paid_out;bank_B;bank_D;0.31;0.53;1;bank_D;0.48;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;3.537280509924221e-10;0.0054631387832710585;0.0017656223644878304;0.0078;0.0;-0.0;0.0;0.0;0.0
697;361664;475995;Monthly Service Fee - Bank Account;11.59;Bank Fees;2024-12-31;December;19716;spending;paid_out;bank_C;bank_D;0.15;0.67;1;bank_D;0.48;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;0.00845497589725443;0.0005317143595208686;1.71158734351172e-10;0.006906232046776621;0.0017656223644878304;0.0177;0.0;-0.0;0.0;0.0;0.0
698;361665;475996;Asda;55.15;Groceries;2024-12-31;December;19743;spending;paid_out;bank_D;bank_D;0.51;0.6;1;bank_D;0.51;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.819396967939848e-10;0.006184685415023839;0.0018759737622683198;0.0086;0.0;-0.0;-0.0;-0.0;0.0
699;361666;475997;Credit Card Payment - Visa **** 4567;90.28;Credit Card Payment;2024-12-31;December;19743;spending;paid_out;bank_B;bank_D;0.42;0.43;2;bank_D;0.51;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;4.792444561832816e-10;0.004432357880767085;0.0018759737622683198;0.0068;0.0;-0.0;0.0;0.0;0.0
700;361667;475999;Zalando - Affordable Online Shopping;46.88;Shopping;2024-12-31;December;19816;spending;paid_out;bank_C;bank_C;0.35;0.16;1;bank_C;0.51;0.0;;;0;31;2.77250156908173e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;3.9937038015273463e-10;0.001649249444006357;0.0018759737622683198;0.0305;1.0;0.0;0.0;0.0;0.0
701;361668;476000;Gas Station - Fuel Purchase;42.07;Transportation;2024-12-31;December;19816;spending;paid_out;bank_E;bank_C;0.14;0.33;1;bank_C;0.51;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;1.597481520610939e-10;0.0034015769782631115;0.0018759737622683198;0.0058;0.0;-0.0;0.0;0.0;0.0
702;361669;476001;Fuel Purchase - Gas Station;45.04;Transportation;2024-12-31;December;19816;spending;paid_out;bank_B;bank_C;0.58;0.64;1;bank_C;0.51;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;6.618137728245317e-10;0.006596997776025428;0.0018759737622683198;0.009;0.0;-0.0;0.0;0.0;0.0
703;361670;476002;Everyman cinema ;56.17;Entertainment;2024-12-31;December;19816;spending;paid_out;bank_E;bank_C;0.3;0.35;1;bank_C;0.51;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;0.023290360665590794;0.0005317143595208686;3.42317468702344e-10;0.003607733158763906;0.0018759737622683198;0.0293;0.0;-0.0;0.0;0.0;0.0
704;361671;476003;Transfer from Current to Savings;153.28;Transfers;2024-12-31;December;19816;spending;paid_out;bank_C;bank_C;0.58;0.46;2;bank_C;0.51;0.0;;;0;31;2.77250156908173e-09;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;6.618137728245317e-10;0.004741592151518276;0.0018759737622683198;0.0071;0.0;-0.0;-0.0;-0.0;0.0
705;361672;476004;Primark - Budget Fashion;23.86;Shopping;2024-12-31;December;19816;spending;paid_out;bank_C;bank_C;0.38;0.21;1;bank_C;0.51;0.0;;;0;31;2.77250156908173e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;4.336021270229691e-10;0.0021646398952583435;0.0018759737622683198;0.031;1.0;-0.0;0.0;0.0;0.0
706;361673;476005;Credit Card Payment - Visa **** 7890;65.04;Credit Card Payment;2024-12-31;December;19824;spending;paid_out;bank_B;bank_E;0.56;0.3;1;bank_E;0.53;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;4.158424766910558e-09;0.0005317143595208686;6.389926082443756e-10;0.0030923427075119194;0.0019495413607886463;0.0056;0.0;-0.0;0.0;0.0;0.0
